"epseason","epnum","epname","Chandler","Joey","Monica","Phoebe","Rachel","Ross"
10,13,"The One Where Joey Speaks French",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
10,14,"The One with Princess Consuela",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
10,14,"The One with Princess Consuela",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10,14,"The One with Princess Consuela",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
10,15,"The One Where Estelle Dies",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10,15,"The One Where Estelle Dies",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
10,15,"The One Where Estelle Dies",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
10,16,"The One with Rachel's Going Away Party",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
10,16,"The One with Rachel's Going Away Party",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
10,16,"The One with Rachel's Going Away Party",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
10,16,"The One with Rachel's Going Away Party",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
10,16,"The One with Rachel's Going Away Party",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
10,16,"The One with Rachel's Going Away Party",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
10,17,"The Last One: Part 1",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
10,17,"The Last One: Part 1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
10,17,"The Last One: Part 1",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
10,17,"The Last One: Part 1",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
10,18,"The Last One: Part 2",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
10,18,"The Last One: Part 2",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
10,18,"The Last One: Part 2",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
10,18,"The Last One: Part 2",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
